;link;hasil
120;https://twitter.com/sariagri_id/status/1354386670662123521;['Kawasan konservasi mangrove Gunung Anyar masuk dalam kategori paling buruk.\n\n#sariagri\n#holtikultura\n#pertanian\n#petani\n\nhttps://kehutanan.sariagri.id/64814/peneliti-its-jaga-konservasi-mangrove-gunung-anyar-dengan-r-software…']
121;https://twitter.com/pratama_212K/status/1352530788856696833;['Mangkal ng indomaret arah mangrove gunung anyar mas.nek wong ngomong seh perempatan medokan']
122;https://twitter.com/Adetiya_AP/status/1350081058272808962;['Yawes gunung anyar kan rodok adoh,engkok ngecamp nang mangrove wkwk']
123;https://twitter.com/fatkurrozhi/status/1347095365351133191;['Dalan mangrove gunung anyar ']
124;https://twitter.com/kampasrem12/status/1346867448151121920;['Gunung anyar enak isok mancing opomaneh mangrove nek pas udan']
125;https://twitter.com/rudihadi24/status/1346860801949224960;['mangrove gunung anyar laah, cedek omahku']
126;https://twitter.com/fatkurrozhi/status/1343864261223727104;['Mangrove gunung anyar cerah']
127;https://twitter.com/sbyfess/status/1340488506385158145;['amit -rek dikontrakkan rumah daerah gunung anyar, 5 menit ke UPN, 3 menit ke mangrove, lokasi strategis. barang kali ada yg minat bisa kontak 081946661067']
128;https://twitter.com/kompasiana/status/1339465853750931458;['Naik Perahu di Wisata Mangrove Gunung Anyar https://kompasiana.com/deamerina/5fd8c4b58ede48406a3bfc12/naik-perahu-di-wisata-mangrove-gunung-anyar…']
129;https://twitter.com/kompasiana/status/1339438188528484355;['Naik Perahu di Wisata Mangrove Gunung Anyar http://dlvr.it/RnpLQd']
130;https://twitter.com/subebeb/status/1337447033007816704;['kontrakan udah nemu, tapi jauh bgt dari peradaban alias di daerah gunung anyar, dimana letaknya didekat pintu masuk hutan mangrove.']
131;https://twitter.com/regabilang/status/1336633164446408706;['Just posted a photo @ Mangrove Gunung Anyar']
132;https://twitter.com/regabilang/status/1335913414892326912;['Just posted a photo @ Mangrove ConservationEkotourism Gunung Anyar Port https://instagram.com/p/CIfs8Rcp86i/?igshid=sxzb6cvcqcgc…']
133;https://twitter.com/BPerempuan/status/1335819325161107459;['Naik Perahu di Wisata Mangrove Gunung Anyar by dea merina - https://bloggerperempuan.co.id/naik-perahu-di-wisata-mangrove-gunung-anyar/…']
134;https://twitter.com/1minggu1cerita/status/1335818513936576513;['Ternyata seru juga naik perahu di Wisata Mangrove Gunung Anyar Surabaya ini #1minggu 1cerita https://deamerina.com/2020/12/naik-perahu-di-wisata-mangrove-gunung.html… #1minggu1cerita']
135;https://twitter.com/Santoen2/status/1335120656430592000;['@e100ss\n Mangrove Gunung Anyar, dan sekitarnya udane dueereesss pooll....']
136;https://twitter.com/KayArindra/status/1331232644667895810;['mangrove gunung anyar itu masuk e kmna ya kok aku pernah kesana tersesat wkwl']
137;https://twitter.com/Byupoetra/status/1330204738164563971;['Mangrove gunung anyar']
138;https://twitter.com/isamasreza/status/1326548162329239554;['Mengenang si dia koyok bari gaonok ae hmm yo rono o timbang gabut nang warkop mending lurus o ae nang mangrove gunung anyar, akeh gazebo e isok liyer2 ambek angin sepoi2 nang kunu ']
139;https://twitter.com/gotravelly/status/1325675749404237826;['Bosen dirumah dan pingin menikmati wisata alam dalam kota? Gotraveller yang berada di Surabaya bisa menghirup sejuk dan teduhnya Hutan Mangrove Gunung Anyar \n\nCek keasriannya di http://ow.ly/vbtj30ripPF']
140;https://twitter.com/_fiqihna/status/1322828155690758145;['Mangrove wonorejo, mangrove gunung anyar']
141;https://twitter.com/ditchavella/status/1317367736280907776;['Oke deeh, besok aku ke mangrove gunung anyar yang ada bebek bebekannya.']
142;https://twitter.com/Vr1_Gim/status/1317114552408887299;['Wisata Mangrove Gunung anyar Surabaya ']
143;https://twitter.com/Maria90195869/status/1314865093306318848;['@YouTubeCreators\n  wisata Mangrove Gunung Anyar Surabaya']
144;https://twitter.com/KikyRose890802/status/1313758078257463296;['Baru saja mengirim foto @ Mangrove Gunung Anyar https://instagram.com/p/CGCR3c0puqK/?igshid=1ospv9aegzb9y…']
145;https://twitter.com/KikyRose890802/status/1313357139256242176;['Baru saja mengirim foto @ Mangrove Gunung Anyar https://instagram.com/p/CF_bimQJOA3/?igshid=41z3pmlp2127…']
146;https://twitter.com/KikyRose890802/status/1313026110087671808;['Baru saja mengirim foto @ Mangrove Gunung Anyar https://instagram.com/p/CF9FAdKpT7r/?igshid=kbtu277qlald…']
147;https://twitter.com/bemfhunair/status/1311851744570220544;['Dengan tetap menjunjung tinggi protokol kesehatan, Mangrove Reforestation diadakan : \n\nHari : Sabtu, 3 Oktober 2020\nTempat : hutan mangrove Gunung Anyar Surabaya \nWaktu : 09.00 WIB - selesai.\n\nDikarenakan keadaan pandemi, keikutsertaan dalam kegiatan ini dibatasi.']
148;https://twitter.com/8_PutriMaharani/status/1308312591102390272;['Mangrove gunung anyar']
149;https://twitter.com/Hendra_Hero/status/1307232036164378625;['Baru saja mengirim foto @ Mangrove ConservationEkotourism Gunung Anyar Port https://instagram.com/p/CFT6Kxulsdo/?igshid=1dvi1kmn9alqd…']
150;https://twitter.com/sbyfess/status/1305795567071588352;['-rek ada yang tau gak wisata mangrove gunung anyar/ wonorejo besok buka atau engga ?']
151;https://twitter.com/bemfhunair/status/1305225313685614592;['Dengan tetap menjunjung tinggi protokol kesehatan, Mangrove Reforestation akan diadakan pada: \nHari, tanggal : Senin, 14 September 2020 \nTempat : Hutan Mangrove Gunung Anyar Surabaya \nWaktu : 15.00-selesai.']
152;https://twitter.com/meritadw/status/1305090373161713664;['Baru saja mengirim foto @ Ekowisata Hutan Mangrove Gunung Anyar https://instagram.com/p/CFEsQDwspLMT2aEeYGVE3Tf-YQXZkCoukKOXeM0/?igshid=1dqkrjkbcrspw…']
153;https://twitter.com/jackaachmad_/status/1302466057295159296;['Minggu sehat gowes santuy mangrove gunung anyar\n#gowessantuy #minggusehat #sepedaanaja #bahagiakarnabersepeda']
154;https://twitter.com/landary96/status/1301082172976226305;['Bahagia itu gak harus cinta \n\n\n.\n tiyas_24 \n\n#detakjatim #wisatajatimid #aslisuroboyo @ Wisata Mangrove Gunung Anyar https://instagram.com/p/CEoNh9jBl7U/?igshid=19szmkua2axht…']
155;https://twitter.com/Travel_Scoot/status/1298140677553954818;['“Life is an adventure and that is best lived boldly.”\nTourist attraction in Indonesia  \n.\nLocation: wisata mangrove gunung anyar \nCountry: Indonesia\n.\n#wisata #indonesia #liburan #pesonaindonesia #travel #wonderfulindonesia #wisataindonesia #holidays  #traveling #travel_scoot']
156;https://twitter.com/nursidikgipogm2/status/1289786150224158720;['ONTREG Sunday Morning Bike To Hutan MANGROVE Gunung Anyar Surabaya https://youtu.be/B9fv4Vx3RNI lewat \n@YouTube']
157;https://twitter.com/Commandsurabaya/status/1288298701857812481;['PENGUMUMAN!\n\nKebun Raya Mangrove (Wonorejo dan Gunung Anyar) ditutup sementara ya tanggal 28-29 Juli 2020 untuk perbaikan Wajah tersenyum dengan mata tersenyum\n\nBingkai dengan gambar: \n@dkppsurabaya']
158;https://twitter.com/SapawargaSby/status/1287924041085411330;['PENGUMUMAN!\n\nKebun Raya Mangrove (Wonorejo dan Gunung Anyar) ditutup sementara ya tanggal 28-29 Juli 2020 untuk perbaikan \n\n: \n@dkppsurabaya']
159;https://twitter.com/ini_surabaya/status/1287187686269374466;['GARA GARA BUNGA \nGOYANG OPO SEH IKI\n.\n.\n.\n.\n\nLokasi : MANGROVE GUNUNG ANYAR \n.\n■■■■■■■■■■■■■■■■■■■■■\nVideo  : sekuat_tv\nPersonil :\ndr.tamtamm \ngunadisogun \nranggabii \naldiannn_syah\nKameramen Ruwet… https://instagram.com/p/CDFe_4Sl4pd/?igshid=xp657qryiu3n…']
160;https://twitter.com/Abimanyu103/status/1284340061933154304;['Bukan, itu mangrove Gunung Anyar ']
161;https://twitter.com/rztyfbr/status/1282157943320969217;['Diintip dulu, udah bangun belum minggu pagi gini \n\n#AyoBangunPagi\n#AyoOlahraga\n#MingguSehat\n#CovidBuruanPergi @ Mangrove Gunung Anyar https://instagram.com/p/CChvydgJsJm/?igshid=plolyumaxvq0…']
162;https://twitter.com/romy1816/status/1282114445930491905;['hutan pakal, mangrove gunung anyar, benteng kedung cowek']
163;https://twitter.com/hanyalahkamuh/status/1282114032187478016;['Mangrove gunung anyar']
164;https://twitter.com/nizar_abadi/status/1281161857097555969;['Mangrove cabang gunung anyar wkwk']
165;https://twitter.com/jokhanank/status/1281059803813548032;['Easy Recovery Run\nComfort zone run for this morning using comfort shoes hokaoneone Rincon\n\n#comfortpace #comfortzone #easyrun #recoveryrun #hokaoneone #garmin @ Wisata Mangrove Gunung Anyar https://instagram.com/p/CCZ8aWHp3MD/?igshid=1tu7gizuhhlya…']
166;https://twitter.com/ekadwipra_n/status/1279812141407784960;['Piye kabarmu sayang? @ Wisata Mangrove Gunung Anyar https://instagram.com/p/CCRE-caFGfT/?igshid=sf2codd4jjbe…']
167;https://twitter.com/Gerhanarulita/status/1279593380805111809;['Hutan mangrove Gunung Anyar, Surabaya']
168;https://twitter.com/sunflowvelyy/status/1257531274211635200;['Mangrove gunung anyar']
169;https://twitter.com/Maaaaayyyyyy_/status/1256501479789064197;['Kok turun gubeng tan? Gunung anyar bukannya deket hutan mangrove itu kan?']
170;https://twitter.com/HelmyDwicipta/status/1242833560374874117;"['""Redemption""\n\nTempat dimana aku merasakan kebebasan suka/duka tanpa mengenal waktu dan keadaan, tertawa keras dan lepas yang kurasakan kala itu,tempat dimana aku mendapat teman baru dan tempat baru , tempat ini di juluki masalembo atau maslem at gunung anyar rungkut, mangrove']"
171;https://twitter.com/fredytph/status/1238839583871123458;['kamu yg ndak kangen, gak tak beliin elips besok, elipsmu tak gawe ben rambutku tambah lebat kayak mangrove gunung anyar']
172;https://twitter.com/hariankompas/status/1233302075037097985;['Pengunjung mangrove Wonorejo dan Gunung Anyar di Kota Surabaya, Jawa Timur, dilarang membawa plastik sekali pakai di kawasan tersebut.\n\n#Nusantara #KawandalamPerubahan']
173;https://twitter.com/republikaonline/status/1233280230996865027;['Larangan plastik juga berlaku di area wisata Mangrove Wonorejo dan Gunung Anyar']
174;https://twitter.com/DesaPesisir/status/1229286507455795200;['Berwisata ke Hutan Mangrove Gunung Anyar #Surabaya\nhttps://kompas.id/baca/nusantara/2020/02/17/berwisata-ke-hutan-mangrove-gunung-anyar/…']
175;https://twitter.com/RofingiS/status/1229017152436359174;['Tadi pagi anaku Regan Wisata mangrove di Kecamatan Gunung Anyar. Bersama teman temannya satu kelas 6 sekolah SDN 1 kepuh kiriman 1 Sidoarjo. Untuk pengambilan foto bersama persiapan perpisahan di sekolah nya https://pic.twitter.com/sWyXBPdQho']
176;https://twitter.com/EgiEligius/status/1228922151689969664;['Baru saja mengirim foto @ Hutan Mangrove Gunung Anyar https://instagram.com/p/B8ne9EXpB8b/?igshid=lg3id4emv2fy…']
177;https://twitter.com/Piala96676876/status/1228663318723739649;['Mangrove gunung anyar']
178;https://twitter.com/Pitatoess/status/1227999250140692481;['Bayar 25k wes iso berkendara numpak perahu kurleb 15 menit trs nang mangrove sing pinggir laut. Jam 4 sore wis buyar.\n8. Mangrove gunung anyar. Iso numpak sepeda bebek. Tiket e cuman 5k yaitu dengan beli bibit mangrove trs di setor ke bapakny']
179;https://twitter.com/Pitatoess/status/1227986296712228865;['4. Pasar kodam lek bengi ruame, wong sak sby merene kabeh plus onok hiburan karaoke.\n5. Monkasel. Tiket masuk 10k if im not mistaken ya.\n6. Taman bungkul tumbas rawon kalkulator. Taman bibit1 taman bibit wonorejo\n7. Mangrove gunung anyar. Iso numpak kapal baya-']
180;https://twitter.com/Cris_nyuthil74/status/1227911401198374912;['Mangrove wonorejo/gunung anyar bisa mind']
181;https://twitter.com/putrihmm/status/1227910415134257152;['Ng gunung anyar lur . Ekowisata mangrove baru  . Onok bebek2 ane di hari sabtu dan minggu cara bayar e menggunakan bibit mangrove. Jgn lupa bawa topi.']
182;https://twitter.com/serendipitywmn/status/1227909544530997248;['Mangrove gunung anyar/wonorejo, taman bungkul, kebun bibit wonorejo, taman flora bratang, sunan ampel, kenjeran, tugu pahlawan, scnm, numpak bis suroboyo alias tayo syarate gowo botol air mineral bekas.']
183;https://twitter.com/shabiruhariini/status/1227116737138573312;['Museum pendidikan dan mangrove gunung anyar']
184;https://twitter.com/LintasBeritaBBS/status/1226724027256827904;['Hari Pers Nasional diperingati oleh wartawan di Surabaya bersama Muspika dan masyarakat Gunung Anyar Surabaya, dengan menggelar tanam pohon mangrove dan lepas burung. Selain itu juga dilaksanakan dialog interaktif,… https://instagram.com/p/B8X3XH0gPQi/?igshid=axbzvi6zperl…']
185;https://twitter.com/abadikinicom/status/1226650619504549888;['urnalis Pecinta Lingkungan Rayakan HPN 2020 di Eco Wisata Mangrove Gunung Anyar http://dlvr.it/RPjb7G']
186;https://twitter.com/FaktualN/status/1226541888582356993;['Jurnalis Pecinta Lingkungan Rayakan HPN 2020 di Eco Wisata Mangrove Gunung Anyar https://faktual.net/jurnalis-pecinta-lingkungan-rayakan-hpn-2020-di-eco-wisata-mangrove-gunung-anyar/…']
187;https://twitter.com/duIset123/status/1226078837445804032;['Aku ngga ikut foto di menaranya, takut euy, tinggi, mana anginnya kenceng\n\nYakin ngga mau ke Hutan Mangrove Gunung Anyar? Masuknya gratis, cuma bayar parkir 5rb, kecuali kalo mau naik perahu yaa. Surabaya banyak tempat asik kok, ngga melulu mall']
188;https://twitter.com/satpolppsby/status/1224542445309841409;['Buat kalian yang ada disekitaran area Mangrove Medokan Sawah, Gunung Anyar maupun Wonorejo tolong untuk tidak membuang sampah sembarangan ya!\n\nAbadikan moment spesialmu di kebun raya mangrove ini, Upload di twitter kamu dan tag \n@satpolppsby\n  foto terkeren akan kami repost ']
189;https://twitter.com/stikes_surabaya/status/1224177921599864834;['Himabi Stikes Surabaya menerima Program Hibah Bina Desa dari Kemdikbud Ditjen Belmawa.\n\nDengan tema pemberdayaan masyarakat terhadap potensi buah mangrove sebagai sumber pangan di kampung gunung anyar…']
190;https://twitter.com/AdindaFlorensya/status/1224144552690442240;['Awalnya sih nyoba2 mampir, eh kok jadi nyaman @ Wisata Mangrove Gunung Anyar https://instagram.com/p/B8FiWT7haPk/?igshid=c1lcjkxwdln3…']
191;https://twitter.com/0831SbyTimur/status/1223571757874831360;['Danramil Rungkut Mayor Chb Supriyanto menghadiri rapat koorsinasi dalam rangka pengembangan Wisata Mangrove dan Pembentukan Kelompok Sadar Wisata ( PokDarwis ) di Gazebo Wisata Magruve Kel. Gununganyar Tambak Kec. Gunung Anyar Tambak.']
192;https://twitter.com/angelacolline27/status/1221279606860156928;['Taman Mangrove Gunung Anyar Surabaya-East Java,Indonesia\n  January 2020']
193;https://twitter.com/Senhora_Windy/status/1215797571471298560;['#latepost last week\n.\nJalan2 ke Mangrove Gn Anyar  @ Eco Wisata Mangrove Gunung Anyar https://instagram.com/p/B7KOlJeJQ662J-f18UDAIxWbJQLm6nULSEGDgY0/?igshid=1x69htx8lnpb6…']
194;https://twitter.com/ashar_nrr/status/1215283192636170240;['- Mangrove Wonorejo\n- Mangrove Gunung Anyar']
195;https://twitter.com/tahuisicriespy/status/1214844959058092032;['Atlantis land, surabaya north quay, house of sampoerna, ciputra waterpark, suroboyo carnival, mangrove gunung anyar dan wonorejo , museum BI']
196;https://twitter.com/serendipitywmn/status/1214827908272775168;['Bisa juga wisata ke :\n•Taman Flora di Bratang\n•Taman Flora di Wonorejo \n•Mangrove di Wonorejo\n•Mangrove di Gunung Anyar\n•Pantai Kenjeran\n•Kebun Binatang Surabaya']
197;https://twitter.com/imeragustin/status/1214822208842821632;['- mangrove wonorejo\n- mangrove gunung anyar']
198;https://twitter.com/rosalinalotak/status/1213409350921773056;['Mangrove gunung anyar - rungkut Surabaya..']
199;https://twitter.com/ini_surabaya/status/1212584031168000000;['Kemarin di awal tahun 2020 ibu Walikota Surabaya lagi sidak rumah pompa gunung anyar dan bozem  mangrove Wonorejo.\n.\nJika Jakarta banjir. Insya allah surabaya siap menghadapi puncak musim… https://instagram.com/p/B6zZHxll8kC/?igshid=1g563ihdianyg…']
200;https://twitter.com/BagusAufclarung/status/1212580250221199360;['Nitip ah. ben di ilengno mark zukipli tahun 2021 — di Wisata Mangrove Gunung Anyar https://facebook.com/100001378084978/posts/2590597474329497/…']
201;https://twitter.com/myutmyutmassay/status/1211563202296856576;['POL PP JJ @ Eco Wisata Mangrove Gunung Anyar https://instagram.com/p/B6sJA_DJwfY/?igshid=19bgb41xw8m5q…']
202;https://twitter.com/petualang1505/status/1211511695799025664;['..Gunung Anyar Mangrove Ecotourism..\nOppo Cph1801 - LR\nsurabaya - Indonesia\n#surabaya\n#indonesia\n#phonegraphy']
203;https://twitter.com/novindatri_/status/1204401495212343296;['Jadi, mana yang lebih melelahkan. Kaki yang terus mengejar atau hati yang terus berharap? @ Eco Wisata Mangrove Gunung Anyar https://instagram.com/p/B55QQEmlsPI/?igshid=1jm6j6t0461cs…']
204;https://twitter.com/lhutyyan_/status/1202943636612075520;['jika ini yg terbaik,harus ikhlas\n#mangrove Gunung Anyar,Surabaya']
205;https://twitter.com/shmhfnd/status/1201826859446489088;['@e100ss\n mangrove gunung anyar dan sekitarnya hujan']
206;https://twitter.com/ini_surabaya/status/1200299247314169858;['Pemandangan Surabaya dari atas, mencakup wilayah :\n.\n1. Surabaya Pusat (full)\n2. Surabaya Utara (full)\n3. Surabaya Timur (Gunung Anyar Dan sebagian Rungkut terpotong) termasuk Tambak+Mangrove timurnya Pakuwon City\n4.…']
207;https://twitter.com/ini_surabaya/status/1200299179978964992;['Pemandangan Surabaya dari atas, mencakup wilayah :\n.\n1. Surabaya Pusat (full)\n2. Surabaya Utara (full)\n3. Surabaya Timur (Gunung Anyar Dan sebagian Rungkut terpotong) termasuk Tambak+Mangrove timurnya Pakuwon City\n4.…']
208;https://twitter.com/sigap88news1/status/1200024869645275141;['Forkopimka Gunung Anyar dan PLN Tanam Ribuan Bibit Mangrove http://sigap88news.com/2019/11/28/forkopimka-gunung-anyar-dan-pln-tanam-ribuan-bibit-mangrove/…']
209;https://twitter.com/petualang1505/status/1199925318363930624;['Gunung Anyar Mangrove Ecotourism\nOppo Cph1801 - LR\nsurabaya - Indonesia\n#surabaya\n#indonesia\n#phoengraphy']
210;https://twitter.com/Zhivnaafniza/status/1197187733040447491;['Mangrove gunung anyar..wkwk']
211;https://twitter.com/tias28/status/1194995971215761410;['#latepost @ Wisata Mangrove Gunung Anyar']
212;https://twitter.com/sbyfess/status/1194445009644212224;['-cak kalo mau ke wisata mangrove gunung anyar naik kapal dulu gak sih? Bayar e piro?']
213;https://twitter.com/tias28/status/1193861357516591106;['Kalo sekilas diliat kayak rimbun, hijau, dingin gitu ya haha.. pdhl aslinya hmm..  @ Wisata Mangrove Gunung Anyar https://instagram.com/p/B4uXJbdlK3j/?igshid=9vvt0mlke6st…']
214;https://twitter.com/tias28/status/1193746290259243010;['Ga nyangka kl di SBY masih ada tempat kayak gini.. ga harus ke luar kota hahaha.. next time kl ada planing lagi dimatengin lagi guys.. masih kurang puas kemarin itu  @ Wisata Mangrove Gunung Anyar https://instagram.com/p/B4ti0q1lT-j/?igshid=1a9qp5fu6gitl…']
215;https://twitter.com/khoirulanam_99/status/1192798957455306752;['Hadapi dengan kesantuy-an dan jalani dengan lapang dada. \n\n#santuy \n#sunset \n#exploresby \n#mangrovegununganyar']
216;https://twitter.com/marbudsby/status/1192261315852529664;['Bertempat di Wisata Mangrove Gunung Anyar, kita menjadi pemateri untuk teman-teman mahasiswa UINSA mengenai,\nAktivitas komunitas lingkungan dan Peran serta komunitas lingkungan di Surabaya untuk keberlangsungan lingkungan hidup.\n\n#InOceanWeLive #Connect2Ocean #Mangrove']
217;https://twitter.com/petualang1505/status/1190490211362332673;['Ekowisata Mangrove Gunung Anyar\nOppo Cph1801\nSnapseed - LR\nsurabaya - Indonesia\n#surabaya\n#indonesia\n#phonegraphy']
218;https://twitter.com/arifprasetia/status/1189660824798978048;['#kopi\n#kopigimbal\n#ngopikungopimu\n#ngopikukopigimbal\n#kopisurabaya\n#kopindonesia \n#kopiindonesia \n#kopiindonesiakeren \n#kopiaddict\n#pecintakopi @ Mangrove ConservationEkotourism Gunung Anyar Port https://instagram.com/p/B4Qg9zjhVJX/?igshid=1stpue8k2xdzg…']
219;https://twitter.com/beni_surabaya/status/1188858736409923584;['Dijual rumah surabaya timur\nGunung anyar regency blok b \ndekat mangrove\nLuas 6 x 15 (90m)\nBangungan 36m\nKT 2\nKM 1\nSrt SHM\nPLN token daya 1300w \nHarga 900jt nego\nMinat DM']
220;https://twitter.com/marlianasaputri/status/1187181428494213122;['Sayaang sekali, until jannah yaa Amiinnn @ Eco Wisata Mangrove Gunung Anyar https://instagram.com/p/B3-5eNXl0hE/?igshid=2hckuz3sayg2…']
221;https://twitter.com/VenuzAja/status/1184839626311241729;['Santuy aja iyahh rayhandzakapratama  @ Wisata Mangrove Gunung Anyar https://instagram.com/p/B3uQitgF0rfKngJSW5XJx7N1zAjTiYH-PHl3SA0/?igshid=z0vzgltx9krg…']
222;https://twitter.com/VenuzAja/status/1184838955797286916;['Mas Rayhan smile  @ Wisata Mangrove Gunung Anyar https://instagram.com/p/B3uQPEdF4SsHOhTPr1HUHMnAx4MDgh4kbdZUL40/?igshid=ej2jw55lpyne…']
223;https://twitter.com/petualang1505/status/1184823517621018625;['Ekowisata Mangrove Gunung Anyar\nSmartphone Oppo Cph1801\nSnapseed - LR\nSurabaya - Indonesia\n#surabaya\n#indonesia\n#phonegraphy']
224;https://twitter.com/nightlightsub_/status/1184664429629038592;['Tu Mas, dihitungnya beda sama Pemkot meskipun 1 pengurus, sama sprt Hutan Mangrove Wonorejo dan Hutan Mangrove Gunung Anyar juga dihitung berbeda meskipun 1 pengelolanya.\n\nNah, jd ketambahan lagi 60. Hutan Mangrove Gunung Anyar']
225;https://twitter.com/commugemedia/status/1179673454104268800;['Sedikit cerita dari Ramon dan #apresiasi kami kepada \n@ramonytungka\n.\n.\nMenyusuri sungai hutan mangrove gunung anyar yang dikelilingi tanaman mangrove berjenis Rhizopora yang terhitung baik tingkat kerapatannya.… https://instagram.com/p/B3JjPH6F64k/?igshid=gxob1pjr3z5j…']
226;https://twitter.com/IkaWidianingsi3/status/1178647022615715842;['Semua mimpi kita bisa menjadi nyata jika kita memiliki keberanian untuk mengejarnya\n.\n.\n.\n#wisatasurabaya #exploresurabaya #surabaya #surabayahits #wisatamangrove #mangrovesurabaya #mangrovegununganyar #holiday #aslisuroboyo']
227;https://twitter.com/rnawsya/status/1178221474957541376;['Wisata Mangrove Gunung Anyar, Surabaya. #SetorFotoMinggu']
228;https://twitter.com/petualang1505/status/1174349357954433025;['Gunung Anyar Mangrove Ecotourism\n•••\nSmartphone Oppo Cph1801\nSnapseed - LR\nsurabaya - Indonesia\n#surabaya\n#indonesia\n#phonegraphy']
229;https://twitter.com/bunnybinn/status/1174341168781381632;"[""Jember held soobin's birthday event\n@txt_surabaya\n di kota pahlawan gaada gitu? Project gitu? Tanam mangrove di gunung anyar misal, ato bersih2 kenjeran, ato apa gituuuu ""]"
230;https://twitter.com/intan00097351/status/1173964214664343552;['12 Potret Mangrove Gunung Anyar, Alternatif Liburan Gratis di Surabaya https://idntimes.com/travel/destination/reza-iqbal/potret-mangrove-gunung-anyar-surabaya?utm_source=facebook&utm_medium=auto&utm_campaign=auto…']
231;https://twitter.com/Itapebri3/status/1173228222781112323;['Ayo jelajahi kawasan wisata surabaya..di kawasan Mangrove Gunung Anyar Surabaya\n@banggasurabaya\n#jelajahwisatasurabaya\n#surabayatourism\n#banggasurabaya\n\nhttp://itapebri.blogspot.com/2019/09/menengok-eksotisme-kawasan-mangrove.html?m=1…']
232;https://twitter.com/itapebri1/status/1173206323820818432;['Ayo Jelajahi Wisata Surabaya yang ada di Kawasan mangrove Gunung Anyar.....\n\n#JelajahWisataSurabaya #SurabayaTourism #BanggaSurabaya']
233;https://twitter.com/ToufanWH/status/1171209451036119041;['SELALU ADA CELAH \n\n#PositiveThinking #Mainlebihjauh #Iphoto #ShootNShare #interior #exterior #purigununganyarregency @ Eco Wisata Mangrove Gunung Anyar']
234;https://twitter.com/ToufanWH/status/1171195951408668672;['LITTLE STEP \n\nsetiap mimpi besar dimulai dengan langkah kecil \n\n#Iphoto \n#ShootNShare #Mainlebihjauh #garden #8000langkahsehari @ Eco Wisata Mangrove Gunung Anyar']
235;https://twitter.com/ToufanWH/status/1171195661947158528;['IKAT YANG KUAT \n\n#Iphoto \n#ShootNShare #Mainlebihjauh #garden #8000langkahsehari @ Eco Wisata Mangrove Gunung Anyar https://instagram.com/p/B2NT-lIgzvj/?igshid=1whr134niabbf…']
236;https://twitter.com/petualang1505/status/1170244547487494145;['Gunung Anyar Mangrove Ecotourism\n•••\nSmartphone Oppo Cph1801\nSnapseed - LR\nsurabaya - Indonesia \n07/09/2019\n#surabaya\n#indonesia\n#phonegraphy']
237;https://twitter.com/RA_rabdi/status/1169538312601661440;['https://youtu.be/hd5E_eprbUw\n\nMangrove Gunung Anyar Surabaya - Tempat Refreshing Suasana Hati dan Pikiran\n\nLike, comment & subscribe ya... ']
238;https://twitter.com/petualang1505/status/1167455010914848770;['Gunung Anyar Mangrove Ecotourism\n•••\nSmartphone Oppo Cph1801\nSnapseed - LR\nsurabaya - Indonesia\n•••\n#surabaya\n#indonesia\n#phonegraphy']
239;https://twitter.com/deviikaa_/status/1167086997816655878;['Tutorial buka kacamata \n.\n.\n.\n.\n.\n.\n.\n#exploresurabaya #mangrovegununganyar #ayodolan #jalanjalanmen #hijabootd #sparklingsurabaya #sunglasses #vsco #sunshine #sunny @ Eco Wisata Mangrove Gunung Anyar https://instagram.com/p/B1wHlGYAAaw/?igshid=vr92xgx4a3bl…']
240;https://twitter.com/kwardajatim/status/1166848971257667587;"['Spot Baru di Kebun Raya Mangrove Gunung Anyar\n.\nDalam rangka menyambut peringatan HUT \nKemerdekaan Republik Pemkot Surabaya menyelenggarakan Kegiatan ""PENANAMAN POHON DAN TEBAR BENIH IKAN"" di Bozem Medokan Sawah\nJl.… https://instagram.com/p/B1ubVouncdp/?igshid=1m6b0rcqg6n9u…']"
241;https://twitter.com/sigap88news1/status/1166697775746166784;['Jaga Kawasan Hutan Mangrove, Petugas Gabungan di Gunung Anyar Patroli Perairan http://sigap88news.com/2019/08/28/jaga-kawasan-hutan-mangrove-petugas-gabungan-di-gunung-anyar-patroli-perairan/…']
242;https://twitter.com/gen1031fmsby/status/1163329748879069186;['#InfoGenWaniPooll Wali Kota Surabaya, Tri Rismaharini mengungkapkan pada tahun 2010 wilayah Gunung Anyar ketika musim hujan mengalami banjir. Maka terus dilakukan upaya penanaman pohon mangrove untuk menanggulangi permasalahan tersebut.']
243;https://twitter.com/satpolppsby/status/1162628542602997760;['Jadi, siapa yang belum pernah berwisata ke Mangrove Gunung Anyar? Yuk!??\n #BanggaSurabaya  #mangrove']
244;https://twitter.com/satpolppsby/status/1162628195184590848;['Beneran min?? Yapp! Luas lahan di wilayah Mangrove Gunung Anyar mencapai 46 hektar dan kedepan akan ditanami berbagai jenis mangrove secara bertahap\n•']
245;https://twitter.com/Khomari51414231/status/1162300444967751680;['Kerja bhakti penanaman pohon mangrove di gunung anyar']
246;https://twitter.com/BanggaSurabaya/status/1162256969119367168;['Tadi pagi, Bu Risma ajak banyak pihak untuk ikut menanam 50 ribu pohon mangrove di kawasan Gunung Anyar Surabaya.\n\nSebanyak 500 org menanami pohon mangrove tsb di lahan seluas 16 Ha. Mereka terdiri dari OPD Pemkot Surabaya, Forpimda Kota sby & perusahaan yang bantu berikan CSR.']
