;link;hasil
294;https://www.instagram.com/p/CYkn210vCZ3/;['Yaa Allah....\nAku telah bersabar seperti yg telah engkau perintahkan kepadaku,\nMohon beri aku kabar baik seperti yg telah engkau janjikan padaku.\n\n📷 @tatarochim\n\n#selfreminder\n#mirta2021\n#jalanpagi\n#mangrovewonorejo\n#Spotfotosbytimur\n#spotfotosby\n#mangrovesurabaya']
295;https://www.instagram.com/p/CYisfBRvFiF/;['Gowes to m a n g r o v e\n\n#indonesia #surabaya #mangrovesurabaya #gowesnusantara #gowesindonesia #komunitasgowes #gowessurabaya #mtbindonesia #roadbikeindonesia #minionbike #biketowork #infogowes']
296;https://www.instagram.com/p/CYgTt5fPK5B/;['SPEED PELAN CREW😂\nRODOK ABOT\n\n~\n~\n\n#grevel #grevelginer #gocapan #goesblusukan #mangrove #mangrovesurabaya #mancal', 'Brasak2 ngono ke', 'salah speda mstie gowo klx...😂😂😂😂', 'Mene tak melok bos gowo suprafit aku']
297;https://www.instagram.com/p/CYfPiBQhYgH/;"['WE ARE HIRING!\n""Marketing Admin"" PT Muara Artha Purnama (Full Time).\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']"
298;https://www.instagram.com/p/CYbKYdsvG0N/;['• SOLUSI HUNIAN SEHAT •\nTipe Rumah New Toba adalah tipe rumah 1 lantai yang sangat sesuai untuk keluarga baru. Dengan konstruksi simpel dan minimalis, tipe rumah New Toba memiliki keunggulan tinggi plafon 4,5meter. Membuat sirkulasi udara akan dapat berputar dengan bebas, sehingga rumah akan terasa lebih sejuk dan segar. Selain itu interior di rumah Anda akan semakin terasa nyaman.\n\nContact us:\nRobert & Regina XMpGP\n08113406638\n\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup\n#rumahmerr #jualrumahmerr #rumahsiaphunisurabaya #dijualrumah500jutasurabaya #500jutasurabaya #rumah500jutasurabaya #dijualrumahminimalis #dijualrumahbaru #jualrukosurabaya #gununganyardijual #carirumahmurah #carirumahsurabaya #jualrumahtambakoso #jualrumahjuanda #viral\n#jualrumahsurabaya #waru #carirumahsurabaya #carirumahmurah #rumahmurah #rumahminimalis #jualrumahminimalis #rumahdijualwaru #surabaya']
299;https://www.instagram.com/p/CYZH1AiP7p5/;['• SOLUSI HUNIAN SEHAT •\nTipe Rumah New Toba adalah tipe rumah 1 lantai yang sangat sesuai untuk keluarga baru. Dengan konstruksi simpel dan minimalis, tipe rumah New Toba memiliki keunggulan tinggi plafon 4,5meter. Membuat sirkulasi udara akan dapat berputar dengan bebas, sehingga rumah akan terasa lebih sejuk dan segar. Selain itu interior di rumah Anda akan semakin terasa nyaman.\n\nContact us:\nRobert & Regina XMpGP\n08113406638\n\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup\n#rumahmerr #jualrumahmerr #rumahsiaphunisurabaya #dijualrumah500jutasurabaya #500jutasurabaya #rumah500jutasurabaya #dijualrumahminimalis #dijualrumahbaru #jualrukosurabaya #gununganyardijual #carirumahmurah #carirumahsurabaya #jualrumahtambakoso #jualrumahjuanda #viral\n#jualrumahsurabaya #waru #carirumahsurabaya #carirumahmurah #rumahmurah #rumahminimalis #jualrumahminimalis #rumahdijualwaru #surabaya']
300;https://www.instagram.com/p/CYY6-BIP3Fa/;['🍃🍃\n\n#mangrovewonorejo #mangrovesurabaya #wisatasurabaya\n\n22.07.19']
301;https://www.instagram.com/p/CYJv7HTJYCU/;['Dirgahayu Indonesia yang ke-76. Semoga bangsa ini segera pulih, bebas dari pandemi. Merdeka!\n\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']
302;https://www.instagram.com/p/CYJin79vDyb/;['Merdeka itu Bebas mengekspresikan diri 🇮🇩\n\n📸 : @bpro5.actioncam\n\n#trexxaveliophotocompetition #mtblife #mtbsurabaya #mtbadventure #instacycling #cyclinglife #mangrovewonorejo #mangrovesurabaya #monarch4 #polygonbikesid #polygonmonarch4 #wanimancal #ceritasepeda #bproae2']
303;https://www.instagram.com/p/CYIzFFfPYvD/;"['Siapkan ide & karyamu!\nVideo Competition ""New Cluster"" Stage 5, Green Lake Natural Living. Dapatkan hadiah berupa uang tunai senilai jutaan rupiah. Pendaftaran gratis loh! Periode penutupan hingga tanggal 27 Agustus 2021 dengan subjek #WonderfulGreenLake sebagai hastag.\n\nPengumuman 1 September 2021 sampai tenggat informasi diberikan. Pertanyaan silahkan hubungi kontak kami/via dm! 😊\n📱WA Admin 08113478877\n📧info@greenlakesurabaya.com\n\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']"
304;https://www.instagram.com/p/CYIy2nbPPq_/;"['Siapkan ide & karyamu!\nVideo Competition ""New Cluster"" Stage 5, Green Lake Natural Living. Dapatkan hadiah berupa uang tunai senilai jutaan rupiah. Pendaftaran gratis loh! Periode penutupan hingga tanggal 27 Agustus 2021 dengan subjek #WonderfulGreenLake sebagai hastag.\n\nPengumuman 1 September 2021 sampai tenggat informasi diberikan. Pertanyaan silahkan hubungi kontak kami/via dm! 😊\n📱WA Admin 08113478877\n📧info@greenlakesurabaya.com\n\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']"
305;https://www.instagram.com/p/CYFnLMCPk5R/;['#Repost www.kemenkeu.go.id • Pemerintah memperpanjang Fasilitas Pajak Pertambahan Nilai Ditanggung Pemerintah (PPN DTP) atas properti melalui Peraturan Menteri Keuangan nomor 103/PMK.010/2021. Perpanjangan insentif ini bertujuan untuk memberikan stimulus konsumsi demi menjaga ritme pemulihan ekonomi.\n\nFasilitas ini diberikan untuk penyerahan rumah tapak baru dan unit hunian rumah susun baru. Insentif diskon pajak berupa fasilitas PPN DTP diberikan 100 persen untuk rumah atau unit dengan harga jual paling tinggi Rp2 miliar dan 50 persen untuk rumah atau unit dengan harga jual di atas Rp2 miliar sampai Rp5 miliar.\n\n“Fasilitas ini diperpanjang hingga Desember 2021, setelah sebelumnya diberikan dari Maret hingga Agustus 2021 saja. Perpanjangan ini adalah bagian dari program Pemulihan Ekonomi Nasional (PEN) yang kini alokasinya mencapai Rp744,75 triliun,” kata Febrio Kacaribu Kepala Badan Kebijakan Fiskal (BKF) Kementerian Keuangan dalam keterangan resminya, Kamis (12/8/2021).\n\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup', 'Ok']
306;https://www.instagram.com/p/CYAWMF4PfKd/;"['Siapkan ide & karyamu!\nVideo Competition ""New Cluster"" Stage 5, Green Lake Natural Living. Dapatkan hadiah berupa uang tunai senilai jutaan rupiah. Pendaftaran gratis loh! Periode penutupan hingga tanggal 27 Agustus 2021 dengan subjek #WonderfulGreenLake sebagai hastag.\n\nPengumuman 1 September 2021 sampai tenggat informasi diberikan. Pertanyaan silahkan hubungi kontak kami/via dm! 😊\n\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']"
307;https://www.instagram.com/p/CX-LdmTB_rY/;['• Promo KEMERDEKAAN 🇮🇩 •\n✨Green Lake Natural Living✨\n\nAll Unit All Type :\n⚡Diskon Puluhan Juta Rupiah\n⚡DP Cashback\n⚡Subsidi Uang Muka\nAll Price Include :\n✅Free PPn\n✅Free BPHTB\n✅Free KPR Notaris\n✅PLN & PDAM\n✅Bonus Unit, etc.\n\n“When Quality Becomes The Solution,, Get Start Your Sweet Family With Us”\n\nMore Info : 0856.3311.448\ninfo@greenlakesurabaya.com\n\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahJawaTimur #rumahsurabaya #rumahgresik #rumahsidoarjo #RumahMurahSurabaya #PerumahanSurabaya #PerumahanSidoarjo #HunianNyaman #agustusmerdeka #wonderfulgreenlake #MuaraArthaPurnama #MAPGroup']
308;https://www.instagram.com/p/CX8yC1Svf2F/;['Kembali Ke Alam #polygonmonarch #polygonindonesia #polygonmonarch4 #mtblife #mtbsurabaya #cyclinglife #ceritasepeda #wanimancal #mangrovesurabaya #trexxaveliophotocompetition']
309;https://www.instagram.com/p/CX8i1f9Pse_/;['*_ Hunian Eksklusif Modern Minimalis di Surabaya Timur ~ Wisata Semanggi_* 🌟\n.\n.\n🎉 Fasilitas Premium 🎉\n✅ Club House ( Swimming Pool & Gym Center )\n✅ One Gate System\n✅ Jogging Track\n✅ Theme Park\n✅ Listrik Underground\n✅ CCTV & Security 24 Jam\n✅ Internet Access Full Speed\n✅ Tempat Ibadah 🕌\n.\n🏘️ Lokasi SUPER Strategis 🏘️\n✅ 5 Menit dari MERR\n✅ 3 Menit dari Kampus Perbanas II\n✅ 3 Menit dari IPH School\n✅ 5 Menit dari Kampus STIKOM\n✅ 3 Menit dari Eco Wisata Mangrove\n✅ 10 Menit dari Galaxy Mall\n✅ 10 Menit dari TRANSMART Rungkut ‼️\n.\n.\nInfo lbh lanjut :\nDiana 🐰\nMS Property\n0823 3788 7772\n.\n.\n#rumahsurabaya #rumahsurabayamurah #jualrumah #jualrumahmurah #jualrumahsurabaya #jualrumahsurabayamurah #propertijatim #propertisurabaya #propertijatimmurah #propertisurabayamurah #rumahsurabayatimur #rumahsbytimur #rumahmerr #rumahmangrove #rumahwonorejo #rumahrungkut #wisatasemanggi #ekowisatamangrove #mangrove #mangrovesurabaya #surabayatimur #sbytimur #timursby #timursurabaya #merr #oerr #surabayahits #dianamsproperty', 'Yg 1 lantai gak ada min?', 'Brp ini mb??']
310;https://www.instagram.com/p/CX3Z5vspduJ/;['#mangrovesurabaya', 'Ati2 pake autan pak❤️', 'Wuikkk...kangen mrene maneh🚴', 'Wkwkww masih butuh energi yg setrong😂', 'Wes ayo Ndang sepedaan bareng maneh']
311;https://www.instagram.com/p/CXqcQkOsyoP/;['_Kesempatan terbaik dengan Berinvestasi di WISATA SEMANGGI ~ Cluster New Avicennia @ Surabaya Timur_\n\nPerumahan yang mengusung konsep Hunian Eksklusif yang Modern dan Minimalis 🌟\n.\n🎉 Fasilitas Premium 🎉\n✅ Club House ( Swimming Pool & Gym Center )\n✅ One Gate System\n✅ Jogging Track\n✅ Theme Park\n✅ Listrik Underground\n✅ CCTV & Security 24 Jam\n✅ Internet Access Full Speed\n✅ Tempat Ibadah 🕌\n.\n🏘️ Lokasi SUPER Strategis 🏘️\n✅ 5 Menit dari MERR\n✅ 3 Menit dari Kampus Perbanas II\n✅ 3 Menit dari IPH School\n✅ 5 Menit dari Kampus STIKOM\n✅ 3 Menit dari Eco Wisata Mangrove\n✅ 10 Menit dari Galaxy Mall\n✅ 10 Menit dari TRANSMART Rungkut ‼️\n.\n.\nInfo lbh lanjut :\nDiana 🐰\nMS Property\n0823 3788 7772\n.\n.\n#rumahsurabaya #rumahsurabayamurah #jualrumah #jualrumahmurah #jualrumahsurabaya #jualrumahsurabayamurah #propertijatim #propertisurabaya #propertijatimmurah #propertisurabayamurah #rumahsurabayatimur #rumahsbytimur #rumahmerr #rumahmangrove #rumahwonorejo #rumahrungkut #wisatasemanggi #ekowisatamangrove #mangrove #mangrovesurabaya #surabayatimur #sbytimur #timursby #timursurabaya #merr #oerr #surabayahits #dianamsproperty']
312;https://www.instagram.com/p/CX3O0o3v4Yw/;['I love the blue of Indonesia....especially Surabaya 😁\n\nPhoto from @dhaniel07\n📸 with Oppo Reno 4\n\n#phonegraphyindonesia #landscapephotography #naturephotography #opporeno4 #mangrovesurabaya #surabayaphotography #lovesuroboyo #surabayaterkini #pojoksurabaya #hisuroboyo #info_surabaya #surabayapunyacerita #surabaya #surabayatoday #potretsby #aslisuroboyo #exploresuroboyo\n#suroboyoku #infosuroboyo #surabayaterkini #pesonasurabaya #updatesurabaya #suroboyohitz #suroboyotoday #surabayaphotography', 'Matur suwun @exploresuroboyo sudah repost 🙏', 'Wow 🔥 Dm pic @earthpix.idol 😍']
313;https://www.instagram.com/p/CX05dDUv1vY/;['Selamat Tahun Baru, 1 Muharram 1443H .. 😊 #TahunBaruIslam #Muharram #GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']
314;https://www.instagram.com/p/CX0GkpcltCU/;['follow ya..\nBulan Agustus Makin Banyak Bonus • Promo kemerdekaan New Cluster, Green Lake Natural Living. Yuk, kunjungi Show Unit di jalan Wonorejo Timur Baru, Rungkut. Mumpung lagi diskon belasan hingga puluhan juta rupiah loh!\n\n✅ Sertifikat Split & IMB ready!\n(Free PPn, BPHTB, *KPR, & Notaris)\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup\n*Syarat & Ketentuan Berlaku #ADV\n\nRepost from @suarasurabayamedia']
315;https://www.instagram.com/p/CXx-S_zvXXQ/;['Bulan Agustus Makin Banyak Bonus • Promo kemerdekaan New Cluster, Green Lake Natural Living. Yuk, kunjungi Show Unit di jalan Wonorejo Timur Baru, Rungkut. Mumpung lagi diskon belasan hingga puluhan juta rupiah loh!\n\n✅ Sertifikat Split & IMB ready!\n(Free PPn, BPHTB, *KPR, & Notaris)\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup\n*Syarat & Ketentuan Berlaku #ADV']
316;https://www.instagram.com/p/CXpjSInpnQr/;['Bulan Agustus Makin Banyak Bonus • Promo kemerdekaan New Cluster, Green Lake Natural Living. Yuk, kunjungi Show Unit di jalan Wonorejo Timur Baru, Rungkut. Mumpung lagi diskon belasan hingga puluhan juta rupiah loh!\n\n✅ Sertifikat Split & IMB ready!\n(Free PPn, BPHTB, *KPR, & Notaris)\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup\n*Syarat & Ketentuan Berlaku', 'Kira2 kisaran harga sampai berapa ya?']
317;https://www.instagram.com/p/CXn71F9D9Hu/;['Duo Kalosi\n@spedoxsurabaya with @bikeberrysfb\n\n#spedoxsurabaya\n#bikeberrysfb\n#polygonindonesia\n#polygonkalosimiles\n#mangrovesurabaya', '😂', 'Tambah langsing', 'Maen mantul2an......']
318;https://www.instagram.com/p/CXnlXItlh2l/;['Cluster for Millennials • Promo! Tipe Rumah Dua Lantai, Harga Satu Lantai! Tipe Rinjani LB/LT: 50/72 (6m x 12m). Harga 800jutaan! Cashback belasan hingga puluhan juta rupiah. Free PPn, BPHTB, *KPR, & Notaris.\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup\n\n*Syarat & Ketetentuan Berlaku', '👏😮 Nice😂']
319;https://www.instagram.com/p/CXmmJ40Psnp/;['Salah satu keunggulan Green Lake selain benar berada di Kota Surabaya, yakni, tepat berdampingan di kawasan asri Ekowisata Mangrove Wonorejo, Rungkut. Yuk kunjungi Stage 5, Green Lake Natural Living sembari berpelesir. 😊\n\n✅ Certificate Splitsing & IMB Ready!\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup', 'Woke👏']
320;https://www.instagram.com/p/CXh2pbbF9Iz/;['“Makin panik,makin nggak asik nggak bisa piknik ya sabar y dik… 🐒🤟”\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n#mangrove #mangrovewonorejo #inisurabaya #aslisurabaya #suroboyoku #banggasurabaya #infosurabaya #exploresurabaya #surabayapunyacerita #surabayasparkling #mangrovesurabaya #backtonature🍃 #pendakicakep #beautifuldestinations #natgeo #tagforlikes #nature #ayodolan #llll #lllll #fblb #lfl💛lfllflfllffllflflflflflflflflfllflflflflflflflflflflflflflflflflflflflflflflflflflflflflfllflflflflflflflflfllflfllflflflflflflfllflflflflflllfl #fff💋 #jangannyampah #janganlupabahagia', 'Kece', 'Mantap', 'Keren 👏👏', 'Kerenn', 'Kece bangg🔥', 'Keren pisan🔥', 'Supet kece brother', 'Wih keren 😍🔥', 'Keren kang🔥', 'The best🔥', 'Sabar ya sampai semua membaik', 'Jdi kurang piknik nih😁', 'Lfl fff', 'Keren bgt', 'mantaaappp 👏']
321;https://www.instagram.com/p/CXbAGEDPfD-/;['| Komitmen kami, Green Lake Natural Living (MAP Group) untuk terus berkarya & berkompeten pada sektor ekonomi kreatif. Sehingga selalu dapat menghadirkan pilihan hunian nyaman serta sehat sesuai passion 4.0 anda.\n\n• More Info : 0856.3311.448\n• info@greenlakesurabaya.com\n\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #rumahsurabaya #RumahJawaTimur #RumahJawaTengah #RumahMurahSidoarjo #RumahMurahSurabaya #PerumahanSurabaya #PerumahanSidoarjo #HunianNyaman #MuaraArthaPurnama #MAPGroup']
322;https://www.instagram.com/p/CXXSibHvEKK/;['Sampah plastik merusak pantai dan hutan mangrove Pantai Wonorejo di sekitar muara Sungai Wonokromo. Sampah plastik di pantai ini 20 tahun yang lalu tidak terlalu banyak, tapi sekarang di semua area pantai teronggok sampah plastik yang didominasi tas kresek, bungkus kemasan, sachet, popok, sampah jaring nelayan, botol gelas plastik, styrofoam, sedotan dan tekstil. Pasir putih di pantai tertutup plastik, pohon bakau terlilit plastik yang terbawa ke tepi pantai saat air pasang.\n\nSampah ini diduga berasal dari aliran Sungai Wonokromo yang setiap hari dibuangi sampah dari permukiman yang berjejer di tepi sungai. Sampah plastik ini membahayakan biota perairan dan melepaskan partikel mikroplastik yang akan meracuni sumber pangan laut kita, tanpa kita sadari kita mengkonsumsi plastik dalam ikan, makanan laut dan garam yang kita konsumsi. Pemandangan pantai yang dulunya indah sekarang menjadi pantai yang kumuh dan kotor berantakan .\n\nKebiasaan masyarakat menggunakan produk sekali pakai kemasan sachet perlu dikendalikan karena sampah sachet berukuran kecil mudah tercecer dan terbawa arus dan angin, sampah sachet ini tidak bisa didaur ulang. Dampak kerusakan lingkungan dan kerugian akibat pencemaran plastik sangat mahal dan biaya pemulihan lingkungan yang tercemar plastik sangat tinggi, namun tidak ada pihak yang menanggungnya. Akibatnya pencemaran plastik tidak tertangani dan terus bertambah dari hari ke hari.\n\nKondisi Pantai Wonorejo yang mengenaskan sangat tidak pantas menjadi pantai wisata Kota Surabaya dan ekowisata mangrove. Pemerintah Kota Surabaya Sapawarga Kota Surabaya harus membersihkan sampah yang berserakan dan mengendalikan aktivitas warganya yang buang sampah ke sungai dengan menegakkan aturan yang berlaku agar masyarakat lebih tertib dan ikut menjaga kelestarian perairan dan memelihara keragaman hayati ekosistem mangrove sebagai icon ekowisata kebanggaan Kota Surabaya\n#mangrovesurabaya #mangrovewonorejo #PlasticPollutes #bansachets #bansingleuseplastic #plasticdebris #microplastics']
323;https://www.instagram.com/p/CXTv-RFBIxV/;['#mancalmania\n#sahabatgowes\n#mangrovesurabaya\n#sonywx500\n#adventuretime\n#travelingmangrove']
324;https://www.instagram.com/p/CXIIG80PQa0/;['Ingin mengajukan kredit rumah? PT Muara Artha Purnama selaku developer kawakan menawarkan solusi di tengah kusutnya untuk memenuhi kebutuhan tempat tinggal melalui Kredit Pemilikan Rumah (KPR). Yuk, tunggu apalagi, segera UTJ! Kondisi kritis akibat pandemi seperti saat ini merupakan momentum tepat guna miliki hunian impian Anda. Diskon hingga senilai ratusan juta rupiah loh!\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup', 'Siap']
325;https://www.instagram.com/p/CXIHgx8PLtT/;"[""Selamat Hari Mangrove\n“If there are no mangroves, then the sea will have no meaning. It's like a tree with no roots, for the mangroves are the roots of the sea!” — Quote by Mad-Ha Ranwasii\n\n-Jika tidak ada lagi mangrove, laut tidak lagi berarti. Bak pohon tanpa akarnya, Karena mangrove adalah akarnya Laut-\n\n#lingkungan #lingkunganhidup #pedulilingkungan #ramahlingkungan #lingkunganbersih #lingkungansehat #tekniklingkungan #cintalingkungan #kesehatanlingkungan #mangrove #mangrovejack #mangrovesnapper #mangroves #mangroveforest #mangrovetour #mangrovepik #mangrovesurabaya #mangrovesnake #mangrovemonitor""]"
326;https://www.instagram.com/p/CXCbjumPKxw/;['Stage 5 • Green Lake Natural Living • Certificate Split & IMB Ready!\n✅ Surabaya Place Value\n✅ Strategic Location\n✅ Best Building Material Quality\n✅ High Return of Investment\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']
327;https://www.instagram.com/p/CXBaoakJT_f/;['#mangrovesurabaya #aslisuroboyo #surabayahits #surabayatravel']
328;https://www.instagram.com/p/CXA1k8gvVV6/;['#staysafe\n#stayhealthy\n#funride\n#mangrovesurabaya', '🔥🔥🔥👏👏👏', '🔥🔥']
329;https://www.instagram.com/p/CW9sCTeBFxH/;['Salah satu ragam investasi paling aman dalam rentang waktu lama adalah permodalan di bidang properti, termasuk perumahan. Namun, sebelum menginvestasikan, kamu harus mengetahui lokasi rumah yang strategis untuk investasi.\n\nSelengkapnya>>\n\nhttps://greenlakesurabaya.com/wacanakan-jalan-lingkar-luar-timur-surabaya-jadi-tol/\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']
330;https://www.instagram.com/p/CW0Gf9pv_6e/;['“PPKM teruss...\nteruskan PPKM...\nterus2 sampek modyarrr cyukz 🤦🏿\u200d♂️🤦🏿\u200d♂️🤦🏿\u200d♂️”\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n#mangrove #mangrovewonorejo #inisurabaya #aslisurabaya #suroboyoku #banggasurabaya #infosurabaya #exploresurabaya #surabayapunyacerita #surabayasparkling #mangrovesurabaya #backtonature🍃 #pendakicakep #beautifuldestinations #natgeo #tagforlikes #nature #ayodolan #llll #lllll #fblb #lfl💛lfllflfllffllflflflflflflflflfllflflflflflflflflflflflflflflflflflflflflflflflflflflflflfllflflflflflflflflfllflfllflflflflflflfllflflflflflllfl #fff💋 #jangannyampah #janganlupabahagia', 'Nice shot mas', 'Kerenn', 'Hallo..salam kenal..Followback ya😊😊😊', 'Clana e bagus mas 😌', '🔥🔥', 'Kece', 'Sabar kk', 'kereennn 👏', 'Pelan pelan kita modyar 😂', 'Lb', 'fff u1 janji follback', 'Joss', '🔥🔥', 'kece nih']
331;https://www.instagram.com/p/CWlOVsAPMuZ/;"['Segenap keluarga MAP Group mengucapkan, ""Selamat Hari Raya Idul Adha 1442 H"".\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']"
332;https://www.instagram.com/p/CWVgriDD4sP/;['PROMO • HUNIAN DUA LANTAI HANYA 800jt-an • Tipe Rumah Rinjani LB/LT: 50/72 (6m x 12m). Tipe rumah ini memiliki ruang ekstensif di lantai 1, 2 kamar mandi, & 2 kamar tidur.\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']
333;https://www.instagram.com/p/CW4ef_VP8RO/;['Konsep dapur tempat terbuka makin tren di masyarakat, khususnya bagi pasangan muda. Kenali fungsi maupun manfaat jamak dapur di ruang terbuka!\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']
334;https://www.instagram.com/p/CW4cJLsvK0x/;['Perlu teliti dan hati-hati dalam menyortir developer, pastikan kelengkapan surat izin dan sertifikatnya. Yuk, jangan sampai tertipu developer fiktif!\n\nSelengkapnya>>\n\nhttps://greenlakesurabaya.com/tips-aman-membeli-rumah-melalui-developer/\n\nContact us:\nJl. Wonorejo Kencana Asri II B No. 5\nWonorejo, Rungkut\nPhone (031) 8700299\nWhatsApp 08113478877\nEmail: admin@greenlakesurabaya.com\n#GreenLakeSurabaya #MangroveSurabaya #RumahSurabayaTimur #RumahMurahSurabaya #PerumahanSurabaya #MuaraArthaPurnama #MAPGroup']
